,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
52850,0.476681,80,3869,0.48098031496063,0.13261574803149606,1.6877125984251968,0.020677177565262342,-3.8787247200266313,1.759915570386463
52852,0.46591099999999996,4,3752,0.3432681102362205,0.5388307086614174,6.000043307086614,0.0010660980810234541,-6.843749949006225,6.03396148604021
52853,0.467164,52,3777,0.3968464566929134,-0.12789133858267718,0.29522047244094474,0.013767540375959756,-4.285441604131029,0.5108800563952796
52857,0.5710189999999999,1,4487,-0.11158700787401575,0.06527559055118111,6.047342519685039,0.00022286605749944285,-8.408939605975982,6.048724172372111
52858,0.49526899999999996,332,3882,-0.1727964566929134,-0.03933464566929134,1.842996062992126,0.08552292632663576,-2.458970794812467,1.8514967777449765
52869,0.459384,75,3691,-0.05548425196850394,-0.04441338582677166,0.247570866141732,0.02031969655919805,-3.8961645894936883,0.2575701551408266
52883,0.477688,4,3854,-0.11917598425196851,-0.11175866141732284,5.777535433070867,0.0010378827192527244,-6.870572487854421,5.779845032006791
52890,0.500251,17,4010,0.5294606299212599,0.343538188976378,3.3739645669291343,0.004239401496259352,-5.463333176244399,3.4324894675461257
52891,0.480677,226,3884,-0.21054606299212597,-0.0232994094488189,0.9921417322834647,0.05818743563336766,-2.84408583013893,1.014503683611145
52893,0.50565,111,3885,0.692988188976378,0.4059803149606299,1.5723031496062994,0.02857142857142857,-3.5553480614894135,1.7655565242886395
52895,0.495803,12,4024,0.5147007874015748,0.1036488188976378,3.8930582677165355,0.002982107355864811,-5.815125061991575,3.9283027701600024
52896,0.48597299999999993,2,3931,-0.030149212598425196,-0.07332086614173229,6.6204960629921255,0.0005087763927753752,-7.583501944861915,6.620970702587825
52900,0.548359,2,4246,-0.015412755905511812,-0.3639240157480315,4.7639566929133865,0.0004710315591144607,-7.660585461703256,4.7778616152246425
52907,0.578241,34,4521,-0.07256417322834646,-0.5162913385826772,5.570165354330709,0.007520460075204601,-4.890127962678444,5.594511987664157
52908,0.469351,13,3693,0.5683779527559055,-0.46581889763779527,3.6812925196850395,0.003520173300839426,-5.649245057391027,3.753925326650027
52909,0.558303,83,4372,0.1016003937007874,-0.24435826771653543,2.2215629921259845,0.01898444647758463,-3.9641352414998314,2.237269704569688
52915,0.486809,2,3940,0.12906653543307087,0.484996062992126,7.970748031496063,0.0005076142131979696,-7.585788821732034,7.98653263521066
52917,0.45608000000000004,10,3537,0.6440393700787401,-0.24262559055118113,4.299301968503937,0.0028272547356516823,-5.868449096211435,4.354038505087382
52918,0.471688,195,3717,0.3941062992125985,-0.09109566929133858,2.2081062992125986,0.052461662631154156,-2.9476726117335055,2.244850022755428
52921,0.47572700000000007,3,3863,0.4784724409448819,0.0917216535433071,4.4185708661417324,0.000776598498576236,-7.160587073998172,4.445347819641222
52925,0.462,22,3746,0.3648838582677166,0.34092559055118116,1.8348976377952757,0.0058729311265349705,-5.137401429645718,1.9016360928168379
52928,0.49519300000000005,4,3888,0.22248779527559054,0.32740039370078744,5.210094488188976,0.00102880658436214,-6.879355804460439,5.2251101818716865
52929,0.45906499999999995,6,3689,0.16749803149606302,-0.3324763779527559,5.435200787401575,0.001626457034426674,-6.4213512283686205,5.447935731249253
52930,0.469634,64,3741,0.193596062992126,-0.3460177165354331,3.40288188976378,0.01710772520716386,-4.068225150988474,3.425903216882339
52931,0.471395,58,3771,0.42490944881889764,-0.2954220472440945,1.5281102362204726,0.015380535666931849,-4.1746524867119374,1.6133639142286713
52943,0.48768500000000004,42,3883,0.1521003937007874,-0.3415011811023622,4.142486220472441,0.010816379088333763,-4.526693711448299,4.159320818747009
52944,0.47779799999999994,121,3893,-0.011214015748031499,0.31241811023622046,1.7350787401574803,0.03108142820446956,-3.471144802013715,1.7630170346026828
52947,0.459859,4,3816,0.02378425196850394,0.4150669291338583,5.057547244094489,0.0010482180293501049,-6.860663671448286,5.074606425384148
52964,0.47531999999999996,3,3846,0.028899527559055116,0.21213228346456695,6.733090551181102,0.00078003120124805,-7.156176637480615,6.736493424533663
52971,0.453971,46,3627,0.721744094488189,-0.5336456692913386,1.505759842519685,0.012682657843948167,-4.3675197427938075,1.7529988424488143
52977,0.496409,7,4079,0.020206141732283463,-0.019394173228346457,0.8813031496062991,0.0017161068889433686,-6.367696990262245,0.8817480726516498
52978,0.475425,8,3774,0.1314248031496063,0.009858976377952756,4.349947244094488,0.0021197668256491787,-6.156449184248659,4.351943325079426
52980,0.455279,3,3730,0.42374015748031496,-0.2866208661417323,5.861523622047244,0.0008042895442359249,-7.125551223969752,5.883805436432031
52983,0.533183,5,4247,-0.2013807086614173,-0.5505433070866143,6.69915748031496,0.0011773016246762421,-6.744530217879171,6.7247574728653765
52985,0.488609,33,3859,0.5275000000000001,-0.440236220472441,2.550633858267717,0.008551438196423945,-4.761655800071138,2.6415520549021023
53003,0.473804,3,3846,0.6734409448818898,0.3701051181102362,6.495531496062993,0.00078003120124805,-7.156176637480615,6.540827923209809
