,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
53670,0.479656,89,3813,0.41039370078740167,-0.1295956692913386,1.4226259842519684,0.023341201153947024,-3.7575351901254237,1.48629832746119
53671,0.467872,20,3853,0.4434724409448819,0.2532511811023622,0.854255905511811,0.005190760446405399,-5.260875071072166,0.9952673604158621
53674,0.547088,6,4317,0.0006549881889763781,-0.5531732283464567,3.5140984251968503,0.001389854065323141,-6.578556526327422,3.5573710505849334
53676,0.47646000000000005,41,3840,-0.052217322834645676,0.3867259842519685,1.9015905511811024,0.010677083333333334,-4.539655578877465,1.9412187563592416
53685,0.500363,22,4030,0.3334515748031496,0.25606535433070865,2.887413385826772,0.005459057071960298,-5.210479201582412,2.917861456457252
53694,0.470372,25,3762,0.1507444881889764,0.3122748031496064,2.447767716535433,0.006645401382243487,-5.013830184992775,2.472206756627481
53704,0.475314,3,3915,0.8108740157480315,-0.2510177165354331,7.5677204724409455,0.0007662835249042146,-7.173958319756793,7.615176932444301
53707,0.456171,2,3751,0.03022948818897638,0.43228740157480317,7.65178346456693,0.0005331911490269261,-7.536630569521942,7.664044389755082
53709,0.539968,82,4334,0.6324212598425197,-0.41243700787401577,1.4360826771653539,0.018920166128287955,-3.967526934832051,1.6224655284533107
53712,0.46417299999999995,15,3799,0.148896062992126,0.37222874015748036,1.2176062992125984,0.003948407475651487,-5.534442952085415,1.2819084883313552
53714,0.46971199999999996,232,3736,0.03710933070866142,-0.03811145669291339,1.1761929133858267,0.06209850107066381,-2.7790334276824233,1.177395156715
53717,0.45540600000000003,47,3615,0.36617834645669295,0.04368700787401575,2.483220472440945,0.013001383125864454,-4.342699532882807,2.5104539531368766
53723,0.47947,97,3949,0.3367196850393701,0.3679570866141733,0.5605236220472437,0.024563180552038492,-3.7065066827832664,0.7503061340250152
53728,0.46020500000000003,62,3689,0.11795905511811024,0.043487401574803144,1.114062992125984,0.01680672268907563,-4.085976312551584,1.1211341771638155
53730,0.487083,46,4001,-0.1861255905511811,-0.5485984251968504,3.1715984251968505,0.011497125718570358,-4.46565821236814,3.2240718878923333
53731,0.46203299999999997,108,3678,0.5299291338582678,0.09639370078740157,1.1871496062992126,0.02936378466557912,-3.5279931780400466,1.303626027739413
53732,0.467254,176,3810,-0.2141389763779528,-0.14572047244094488,0.051929133858267265,0.046194225721784776,-3.074900473082595,0.26417152048598924
53735,0.460678,13,3763,0.09861181102362206,0.20781220472440948,4.160649606299213,0.0034546904065904864,-5.668022433131901,4.167003161518308
53739,0.454146,9,3736,-0.15374330708661418,-0.2889716535433071,4.474716535433071,0.0024089935760171306,-6.028546222012514,4.4866724522193095
53743,0.458596,3,3729,0.4246377952755906,-0.3175330708661417,7.633956692913385,0.0008045052292839903,-7.1252830915107115,7.652348613174079
53748,0.471607,3,3888,0.3602358267716535,-0.09235944881889764,4.6133267716535435,0.0007716049382716049,-7.16703787691222,4.628291695726545
53749,0.5280199999999999,48,4216,-0.26055944881889764,-0.4516062992125985,0.8175787401574801,0.011385199240986717,-4.475441079313307,0.9696775093889716
53760,0.45329200000000003,2,3692,0.16503031496062992,0.4833740157480315,4.867188976377953,0.0005417118093174431,-7.520776415062797,4.893916016415837
53769,0.561016,9,4504,0.2954905511811024,-0.3251169291338583,4.889322834645669,0.0019982238010657193,-6.215496592483307,4.909021640289875
53779,0.458958,2,3508,-0.03939251968503938,0.11812559055118112,5.967555118110236,0.0005701254275940707,-7.469654172932128,5.968854120636043
53782,0.49323,17,3837,-0.1732523622047244,-0.42309448818897644,3.8585425196850394,0.004430544696377378,-5.419232746190736,3.8855341593097315
53783,0.480239,47,3943,0.08544291338582677,-0.05832913385826772,2.0680866141732284,0.011919857976160284,-4.429549532167568,2.0706726016024364
53787,0.458474,2,3697,-0.16888464566929134,-0.10124448818897637,6.762236220472441,0.0005409791723018664,-7.522129778376686,6.765102450916829
53812,0.46916800000000003,1,3800,0.16041023622047246,-0.3867122047244095,6.5332519685039365,0.0002631578947368421,-8.242756345714477,6.546652507742235
53816,0.46345299999999995,24,3757,0.17262047244094486,0.03433555118110236,2.9401181102362206,0.006388075592227841,-5.053322215226023,2.945381343683641
53821,0.479634,32,3853,0.29098385826771656,-0.49037795275590557,1.8684685039370077,0.008305216714248637,-4.7908714418264315,1.9535395292970243
53827,0.481202,4,3941,-0.06560866141732283,0.10048228346456693,4.7550708661417325,0.0010149708195889369,-6.892895416075113,4.7565849227963035
53832,0.459679,9,3634,-0.2012232283464567,-0.30742716535433073,4.352175196850394,0.0024766097963676388,-6.0008646716198975,4.367657403426204
53839,0.455505,21,3605,0.20116496062992126,-0.24580905511811024,3.515307086614173,0.005825242718446602,-5.145554611995626,3.52962793310614
53840,0.584075,260,4665,0.1764496062992126,-0.4603464566929134,0.7656338582677162,0.055734190782422297,-2.8871614822659164,0.9106308410540338
53841,0.46325200000000005,2,3628,0.31928818897637795,0.46412992125984254,5.738653543307087,0.0005512679162072767,-7.503289630675082,5.766238463811522
53849,0.508601,23,4064,0.17255,-0.30314291338582683,2.887161417322835,0.005659448818897638,-5.1744287733291685,2.908155803617414
53857,0.56904,15,4502,0.6124330708661417,-0.4354763779527559,5.107409448818897,0.0033318525099955577,-5.704226820364467,5.1623972357742804
53863,0.45964399999999994,1,3687,0.06601811023622046,0.08248425196850394,6.043279527559056,0.00027122321670735016,-8.212568398234145,6.044202965728101
53871,0.46886400000000006,4,3788,0.1553248031496063,0.4871889763779528,4.32647125984252,0.0010559662090813093,-6.853299093186078,4.356584953311594
53873,0.470083,76,3748,0.29439724409448814,-0.12485708661417323,0.5115629921259839,0.020277481323372464,-3.8982443030719818,0.6032874309324687
53877,0.466078,32,3799,0.7108976377952756,-0.30331102362204726,2.091212598425197,0.008423269281389839,-4.776757250387899,2.2294714979756574
53878,0.540345,16,4249,0.5297716535433071,0.3343007874015748,1.2991456692913386,0.0037655919039774064,-5.58185021787503,1.442287936368381
53879,0.549871,5,4440,0.5181417322834646,-0.16596023622047246,5.842822834645669,0.0011261261261261261,-6.78897174299217,5.868099550263008
53882,0.458876,9,3642,0.10104370078740159,-0.009115826771653544,3.3626377952755906,0.002471169686985173,-6.003063682951334,3.364167931299273
53885,0.48476800000000003,6,3933,0.7190748031496064,-0.5166259842519685,5.197586614173228,0.0015255530129672007,-6.4853983032037545,5.272464091102155
53886,0.45178199999999996,6,3525,-0.21541102362204728,0.38297559055118113,5.355862204724409,0.001702127659574468,-6.375876246018314,5.373856359082492
53888,0.467533,16,3828,0.37970708661417324,0.48980708661417327,1.7041850393700788,0.0041797283176593526,-5.477509030333064,1.8133767126924523
53889,0.454608,3,3801,-0.1710732283464567,0.5226850393700787,3.158783464566929,0.0007892659826361484,-7.144407180321139,3.2063029607102993
53895,0.468021,33,3819,-0.23480866141732287,-0.4518818897637796,1.795291338582677,0.00864100549882168,-4.751236325759036,1.8661198622176067
53896,0.46451499999999996,2,3778,-0.03211110236220473,-0.4230433070866142,5.856240157480315,0.0005293806246691371,-7.543802867501509,5.871587991731944
53915,0.527705,50,4064,0.28404448818897643,0.3203492125984252,2.1344488188976376,0.012303149606299213,-4.397899983830172,2.176965008854412
53917,0.530018,1,4233,0.2451255905511811,0.32123779527559054,0.7409133858267715,0.00023623907394283014,-8.350666240520924,0.8439389323605575
53922,0.516824,139,4109,0.6086732283464568,0.054511023622047246,1.1216259842519685,0.03382818203942565,-3.3864610357527183,1.2773016085291753
53931,0.466134,2,3735,0.5376929133858268,0.5606456692913386,6.292228346456693,0.000535475234270415,-7.5323559170069725,6.339998012582781
53933,0.478799,10,3841,0.6020944881889765,-0.14202204724409448,4.582669291338583,0.0026034886748242643,-5.950902935351859,4.62423462514486
53935,0.552071,5,4257,-0.10647755905511812,0.2711185039370079,6.618200787401576,0.0011745360582569885,-6.746882053394052,6.624607488457125
53937,0.46843599999999996,6,3788,0.37090629921259843,-0.03614263779527559,5.018452755905512,0.0015839493136219642,-6.447833985077914,5.0322704454667395
53942,0.476919,17,3970,0.791216535433071,0.33302677165354333,2.622893700787402,0.0042821158690176326,-5.45330802962502,2.7598010439542424
53950,0.481229,2,3867,0.3049078740157481,-0.3272433070866142,6.422720472440945,0.000517196793379881,-7.567087111047352,6.438275798750922
53957,0.45938100000000004,5,3760,0.6027716535433071,-0.4531299212598425,4.0305580708661415,0.0013297872340425532,-6.62273632394984,4.100494940184719
53959,0.48172200000000004,8,3817,-0.23241377952755907,-0.007946811023622049,4.4164015748031495,0.002095886822111606,-6.167778511065394,4.422519891039888
53962,0.53587,6,4166,0.7858700787401575,-0.03153437007874016,4.716909448818897,0.0014402304368698992,-6.5429521525928624,4.782031048154363
53964,0.462297,4,3728,0.3176649606299213,0.02024929133858268,5.243956692913385,0.001072961373390558,-6.837332814685591,5.253608555855948
53977,0.460246,7,3689,-0.16787755905511814,-0.2707629921259843,4.430429133858268,0.0018975332068311196,-6.267200548541362,4.441868726434792
53982,0.45198599999999994,13,3309,0.6619881889763779,0.49112992125984256,7.416559055118111,0.003928679359323058,-5.539451950460076,7.46222387629555
53984,0.45750799999999997,2,3710,0.39701181102362204,0.5010708661417324,4.978767716535433,0.0005390835579514825,-7.5256399750415355,5.019643250889821
53987,0.476318,67,3937,0.02948767716535433,-0.22101181102362205,1.3209881889763782,0.017018034036068073,-4.073481671552772,1.339673668895392
53994,0.47494200000000003,1,3923,0.17568307086614174,-0.4282244094488189,6.522602362204725,0.0002549069589599796,-8.274611946209552,6.5390046843289085
54001,0.47111899999999995,8,3840,0.04389173228346457,0.09576811023622046,4.744704724409449,0.0020833333333333333,-6.173786103901937,4.745874096194968
54006,0.48878900000000003,281,3913,-0.08596653543307087,-0.31402480314960635,1.0532559055118107,0.07181190902121135,-2.6337049528766667,1.1024290565397026
54009,0.45678599999999997,6,3776,-0.06820905511811023,0.08379133858267716,3.4539055118110236,0.0015889830508474577,-6.444661058037336,3.45559499191386
54013,0.45755500000000005,18,3619,0.21805472440944884,-0.2798342519685039,3.1096259842519687,0.004973749654600719,-5.303581265667578,3.1297969316470162
54021,0.458096,4,3671,0.1517267716535433,-0.5185196850393702,7.220811023622047,0.001089621356578589,-6.821925022376944,7.240994097212855
54025,0.45171999999999995,127,3567,0.06693661417322835,0.3234767716535433,0.21640944881889737,0.03560414914493973,-3.3352930989003,0.39490604155225734
54027,0.456071,2,3818,0.18748503937007874,-0.1984744094488189,3.5380433070866144,0.0005238344683080147,-7.554334823725748,3.5485621276813015
54035,0.5749569999999999,29,4418,0.6333385826771654,-0.403240157480315,3.7203275590551184,0.006564056133997284,-5.026146553993589,3.7953336522073107
54050,0.48053100000000004,8,3985,-0.1707972440944882,0.02921287401574803,3.1180118110236217,0.0020075282308657464,-6.2108510495444795,3.122822880709269
54053,0.468933,35,3746,0.20926732283464566,0.5162913385826772,3.9892659448818897,0.009343299519487454,-4.67309582151462,4.027976208680516
54058,0.46213699999999996,1,3487,-0.18793937007874015,-0.39822440944881893,2.8413543307086617,0.00028677946659019213,-8.156797046675651,2.875273607805581
54061,0.477995,16,3768,-0.07209527559055119,0.3895822834645669,3.302318897637795,0.004246284501061571,-5.461710913456472,3.3260009299529134
54066,0.465375,2,3777,0.6423582677165355,-0.4607677165354331,3.5861889763779526,0.0005295207836907599,-7.543538142152512,3.672285719684651
54067,0.510939,5,4152,-0.18030669291338583,-0.1795791338582677,3.9113826771653546,0.0012042389210019267,-6.721907512411624,3.9196522315195086
54068,0.45951899999999996,1,3566,0.42008661417322835,-0.08806338582677165,5.871870078740158,0.00028042624789680314,-8.179199798423086,5.887536509010772
54069,0.457111,3,3692,0.8543425196850394,0.025435275590551185,4.135820472440945,0.0008125677139761647,-7.115311306954633,4.223216673869313
54070,0.467307,3,3682,0.42743307086614174,-0.020862401574803152,6.245015748031497,0.0008147745790331341,-7.112599073124914,6.259661010232976
54071,0.46676000000000006,1,3686,0.5440236220472441,0.22631929133858267,6.975393700787403,0.00027129679869777537,-8.212297138229768,7.000235667744478
54072,0.512464,10,3995,0.10752834645669292,0.5014488188976378,3.870402755905512,0.0025031289111389237,-5.990213765206329,3.904232415749161
54073,0.452061,2,3748,0.4546417322834646,0.13793661417322836,7.425173228346457,0.0005336179295624333,-7.535830462798367,7.4403577256215465
54079,0.47634799999999994,3,3872,0.012804133858267716,-0.05135590551181103,6.505074803149607,0.0007747933884297521,-7.162914159728358,6.505290121850577
54080,0.46549300000000005,577,3778,-0.024953464566929134,0.22210905511811024,0.049488188976378154,0.15272631021704605,-1.8791077815533552,0.22891961167080999
54085,0.485343,5,3809,-0.028271102362204727,0.5570590551181103,6.537413385826771,0.0013126804935678655,-6.6356840540445035,6.561165126965249
54089,0.465663,3,3823,0.000745232283464567,0.44099212598425197,7.8452677165354325,0.0007847240387130526,-7.1501784450283035,7.857652330986931
54090,0.46813599999999994,3,3854,0.6016535433070866,-0.1947976377952756,4.419759842519685,0.0007784120394395433,-7.158254560306202,4.464774369597441
54091,0.539078,3,4349,0.49590157480314967,0.4880787401574803,3.726394881889764,0.0006898137502874224,-7.279088923929529,3.7907991300331627
54096,0.505077,28,3867,-0.08028031496062993,0.10777047244094488,0.12929527559055098,0.0072407551073183345,-4.928029781432093,0.18648504495095292
54098,0.515079,13,4179,0.5711102362204724,0.04896259842519685,4.691007874015749,0.0031107920555156735,-5.7728779049863785,4.725898762356014
54103,0.479108,14,3878,-0.19986535433070868,-0.16918976377952755,2.8328346456692914,0.0036101083032490976,-5.6240175061873385,2.8449118555297583
54112,0.476366,2,3734,0.47160629921259845,-0.003071771653543307,6.9653228346456695,0.0005356186395286556,-7.532088143541722,6.981270953635483
54117,0.47381999999999996,18,3689,0.27122677165354336,-0.2453700787401575,3.8957267716535435,0.004879371103280022,-5.3227389397005105,3.912857972963074
54118,0.470033,2,3803,0.345284251968504,-0.1722456692913386,4.784846456692914,0.0005259006047856955,-7.550398327368314,4.800379714082398
54120,0.47100299999999995,8,3816,0.6497755905511812,-0.5571417322834646,3.689165748031496,0.0020964360587002098,-6.1675164908883415,3.787157132253261
54125,0.470545,10,3877,0.5756653543307086,-0.28741299212598426,3.847073622047244,0.0025793139025019345,-5.960231844676883,3.9005092336349123
54131,0.552361,35,4441,0.4208503937007874,0.1479240157480315,2.6663582677165354,0.007881107858590407,-4.8432867938026885,2.7034169083094555
54134,0.525519,177,4256,0.49932283464566934,-0.40843700787401577,1.3724527559055117,0.041588345864661654,-3.179935298447651,1.5164994724009302
54144,0.555461,1,4303,0.05611141732283465,-0.25258818897637797,5.849657480314961,0.00023239600278875203,-8.3670677328386,5.855377180111382
54156,0.461376,1,3637,-0.09735551181102363,-0.11399133858267717,6.6136614173228345,0.00027495188342040145,-8.19891444498699,6.615360115967727
54162,0.468308,150,3749,0.6554015748031498,-0.1811484251968504,1.768503937007874,0.04001066951186983,-3.2186091226396565,1.8947221831757017
54166,0.490125,67,3944,-0.2490645669291339,0.32972047244094493,2.35348031496063,0.016987829614604464,-4.07525809633156,2.389480768148901
54170,0.455244,5,3785,0.11987559055118112,-0.15118897637795276,4.947287401574803,0.001321003963011889,-6.6293632534374485,4.95104846447386
54171,0.46551800000000004,25,3828,-0.1910976377952756,0.14136062992125986,2.354275590551181,0.006530825496342737,-5.031221927704644,2.366244850206289
