# mesh name: boxMesh_1
# primitive scorer name: nOfStepGamma
# iX, iY, iZ, total(value) , total(val^2), entry
24,5,10,6,10,4
24,5,11,1,1,1
24,5,12,12,60,4
24,5,13,5,9,3
24,5,14,1,1,1
24,5,15,4,6,3
24,5,16,5,7,4
24,5,17,5,13,2
24,5,18,5,7,4
24,5,19,6,12,4
24,5,20,3,3,3
24,5,21,0,0,0
24,5,22,5,11,3
24,5,23,2,2,2
24,5,24,3,3,3
24,5,25,5,7,4
24,5,26,1,1,1
24,5,27,2,2,2
24,5,28,1,1,1
24,5,29,2,2,2
24,6,0,0,0,0
24,6,1,0,0,0
24,6,2,1,1,1
24,6,3,7,13,4
24,6,4,7,21,3
24,6,5,6,18,3
24,6,6,4,10,2
24,6,7,3,5,2
24,6,8,5,7,4
24,6,9,9,17,5
24,6,10,13,37,7
24,6,11,13,49,6
24,6,12,6,12,3
24,6,13,0,0,0
24,6,14,3,5,2
24,6,15,8,22,4
24,6,16,3,3,3
24,6,17,7,29,2
24,6,18,14,40,8
24,6,19,6,8,5
24,6,20,8,22,4
24,6,21,4,16,1
24,6,22,3,9,1
24,6,23,5,9,3
24,6,24,2,2,2
24,6,25,1,1,1
24,6,26,2,2,2
24,6,27,4,6,3
24,6,28,0,0,0
24,6,29,4,16,1
24,7,0,0,0,0
24,7,1,1,1,1
24,7,2,7,37,2
24,7,3,7,19,4
24,7,4,7,37,2
24,7,5,6,20,2
24,7,6,1,1,1
24,7,7,2,4,1
24,7,8,3,3,3
24,7,9,12,36,6
24,7,10,12,28,6
24,7,11,6,10,4
24,7,12,7,19,4
24,7,13,3,5,2
24,7,14,6,10,4
24,7,15,7,21,3
24,7,16,19,67,8
24,7,17,16,62,8
24,7,18,13,15,12
24,7,19,19,69,8
24,7,20,20,72,6
24,7,21,10,22,5
24,7,22,11,33,4
24,7,23,7,27,3
24,7,24,8,18,4
24,7,25,13,41,6
24,7,26,10,18,7
24,7,27,6,8,5
24,7,28,1,1,1
24,7,29,0,0,0
24,8,0,1,1,1
24,8,1,2,2,2
24,8,2,3,5,2
24,8,3,4,10,2
24,8,4,0,0,0
24,8,5,7,13,4
24,8,6,3,5,2
24,8,7,5,13,2
24,8,8,9,19,5
24,8,9,10,18,7
24,8,10,21,159,7
24,8,11,9,25,4
24,8,12,10,16,7
24,8,13,17,49,7
24,8,14,17,45,8
24,8,15,10,22,5
24,8,16,23,105,8
24,8,17,38,244,12
24,8,18,33,99,16
24,8,19,17,27,13
24,8,20,13,21,9
24,8,21,16,40,8
24,8,22,9,25,4
24,8,23,12,18,9
24,8,24,19,65,8
24,8,25,11,19,8
24,8,26,17,49,8
24,8,27,11,39,4
24,8,28,5,17,2
24,8,29,7,37,2
24,9,0,1,1,1
24,9,1,1,1,1
24,9,2,10,42,3
24,9,3,4,8,2
24,9,4,4,8,2
24,9,5,6,20,2
24,9,6,2,2,2
24,9,7,1,1,1
24,9,8,15,31,9
24,9,9,14,60,6
24,9,10,13,47,6
24,9,11,11,29,6
24,9,12,20,50,11
24,9,13,26,64,14
24,9,14,20,102,7
24,9,15,12,24,8
24,9,16,19,123,6
24,9,17,17,67,8
24,9,18,15,29,10
24,9,19,29,91,13
24,9,20,21,47,12
24,9,21,21,89,9
24,9,22,20,42,12
24,9,23,28,76,16
24,9,24,29,89,14
24,9,25,26,72,13
24,9,26,31,89,13
24,9,27,16,46,8
24,9,28,1,1,1
24,9,29,5,7,4
24,10,0,0,0,0
24,10,1,2,4,1
24,10,2,5,11,3
24,10,3,5,13,2
24,10,4,10,32,5
24,10,5,10,42,4
24,10,6,7,11,5
24,10,7,6,12,3
24,10,8,16,38,9
24,10,9,16,28,11
24,10,10,37,161,13
24,10,11,26,128,9
24,10,12,22,78,10
24,10,13,29,79,14
24,10,14,17,55,8
24,10,15,26,94,9
24,10,16,28,144,10
24,10,17,16,28,11
24,10,18,29,103,12
24,10,19,22,108,9
24,10,20,18,44,9
24,10,21,22,54,10
24,10,22,39,159,14
24,10,23,53,289,17
24,10,24,39,129,16
24,10,25,46,152,21
24,10,26,34,116,14
24,10,27,22,64,12
24,10,28,8,18,4
24,10,29,8,12,6
24,11,0,2,4,1
24,11,1,1,1,1
24,11,2,4,16,1
24,11,3,3,9,1
24,11,4,13,43,4
24,11,5,23,71,11
24,11,6,28,108,11
24,11,7,21,63,10
24,11,8,12,22,7
24,11,9,18,32,12
24,11,10,38,156,14
24,11,11,34,88,18
24,11,12,42,158,18
24,11,13,29,119,11
24,11,14,21,63,10
24,11,15,30,86,15
24,11,16,42,144,17
24,11,17,31,91,15
24,11,18,31,67,18
24,11,19,27,67,13
24,11,20,32,98,14
24,11,21,32,110,14
24,11,22,29,73,13
24,11,23,41,147,18
24,11,24,42,146,16
24,11,25,15,27,10
24,11,26,23,57,12
24,11,27,15,27,10
24,11,28,3,3,3
24,11,29,4,6,3
24,12,0,0,0,0
24,12,1,5,9,3
24,12,2,5,17,2
24,12,3,0,0,0
24,12,4,7,9,6
24,12,5,11,19,8
24,12,6,15,37,8
24,12,7,19,59,10
24,12,8,30,78,15
24,12,9,17,35,10
24,12,10,40,110,18
24,12,11,36,108,17
24,12,12,27,83,12
24,12,13,14,32,7
24,12,14,39,99,20
24,12,15,41,125,20
24,12,16,40,122,19
24,12,17,34,88,20
24,12,18,30,64,16
24,12,19,53,181,23
24,12,20,45,171,17
24,12,21,22,62,10
24,12,22,27,57,15
24,12,23,25,55,14
24,12,24,24,56,14
24,12,25,33,99,14
24,12,26,25,57,13
24,12,27,29,101,13
24,12,28,19,47,10
24,12,29,11,27,5
24,13,0,1,1,1
24,13,1,7,25,2
24,13,2,14,70,3
24,13,3,13,47,6
24,13,4,5,5,5
24,13,5,3,3,3
24,13,6,16,50,6
24,13,7,42,132,15
24,13,8,33,121,13
24,13,9,19,83,9
24,13,10,29,67,15
24,13,11,19,43,11
24,13,12,36,100,19
24,13,13,24,82,12
24,13,14,50,134,26
24,13,15,57,209,27
24,13,16,40,110,21
24,13,17,52,186,22
24,13,18,50,238,22
24,13,19,57,167,26
24,13,20,20,36,13
24,13,21,39,105,19
24,13,22,64,252,27
24,13,23,66,268,24
24,13,24,34,78,20
24,13,25,24,54,14
24,13,26,29,89,11
24,13,27,14,28,9
24,13,28,20,88,7
24,13,29,17,29,12
24,14,0,0,0,0
24,14,1,8,30,3
24,14,2,5,13,2
24,14,3,9,15,6
24,14,4,8,10,7
24,14,5,16,54,6
24,14,6,20,58,9
24,14,7,41,117,18
24,14,8,40,96,22
24,14,9,36,136,13
24,14,10,26,70,13
24,14,11,36,128,15
24,14,12,42,90,25
24,14,13,25,51,16
24,14,14,44,170,19
24,14,15,44,174,22
24,14,16,48,114,27
24,14,17,38,84,22
24,14,18,36,88,19
24,14,19,57,203,27
24,14,20,34,72,22
24,14,21,62,210,27
24,14,22,67,183,36
24,14,23,38,86,22
24,14,24,29,71,15
24,14,25,23,41,15
24,14,26,31,77,16
24,14,27,19,35,12
24,14,28,11,17,8
24,14,29,13,27,7
24,15,0,3,5,2
24,15,1,13,43,5
24,15,2,3,5,2
24,15,3,14,78,4
24,15,4,4,6,3
24,15,5,8,12,6
24,15,6,25,63,12
24,15,7,24,80,11
24,15,8,19,41,12
24,15,9,35,89,20
24,15,10,31,85,15
24,15,11,51,159,22
24,15,12,47,121,24
24,15,13,41,149,21
24,15,14,50,194,20
24,15,15,38,114,18
24,15,16,51,171,22
24,15,17,60,174,27
24,15,18,36,80,20
24,15,19,52,164,25
24,15,20,47,173,25
24,15,21,51,121,27
24,15,22,71,233,33
24,15,23,30,56,21
24,15,24,33,95,16
24,15,25,40,156,13
24,15,26,52,214,22
24,15,27,26,56,16
24,15,28,14,36,7
24,15,29,15,47,7
24,16,0,7,17,3
24,16,1,3,5,2
24,16,2,11,37,4
24,16,3,1,1,1
24,16,4,3,5,2
24,16,5,11,25,7
24,16,6,18,48,7
24,16,7,9,15,6
24,16,8,23,71,11
24,16,9,46,158,18
24,16,10,49,223,16
24,16,11,21,47,12
24,16,12,39,125,19
24,16,13,31,75,17
24,16,14,33,73,20
24,16,15,39,121,19
24,16,16,54,142,26
24,16,17,45,123,20
24,16,18,40,84,24
24,16,19,56,144,29
24,16,20,55,169,28
24,16,21,50,160,23
24,16,22,39,131,18
24,16,23,26,78,12
24,16,24,38,100,20
24,16,25,36,108,17
24,16,26,28,68,15
24,16,27,27,67,14
24,16,28,26,92,11
24,16,29,10,18,7
24,17,0,3,5,2
24,17,1,5,9,3
24,17,2,4,10,2
24,17,3,7,49,1
24,17,4,9,23,4
24,17,5,4,4,4
24,17,6,14,42,6
24,17,7,10,26,5
24,17,8,36,90,18
24,17,9,21,35,15
24,17,10,19,53,11
24,17,11,23,65,12
24,17,12,46,180,19
24,17,13,44,168,18
24,17,14,26,80,13
24,17,15,40,146,17
24,17,16,33,89,17
24,17,17,46,120,22
24,17,18,44,130,21
24,17,19,49,181,22
24,17,20,57,221,23
24,17,21,43,149,20
24,17,22,19,43,11
24,17,23,38,118,19
24,17,24,46,96,28
24,17,25,43,103,22
24,17,26,6,6,6
24,17,27,23,73,9
24,17,28,19,57,11
24,17,29,18,44,10
24,18,0,7,17,3
24,18,1,5,11,3
24,18,2,4,16,1
24,18,3,4,6,3
24,18,4,2,2,2
24,18,5,7,19,3
24,18,6,15,39,7
24,18,7,15,29,9
24,18,8,16,28,11
24,18,9,22,44,14
24,18,10,31,69,16
24,18,11,28,90,12
24,18,12,26,72,13
24,18,13,18,58,7
24,18,14,22,74,9
24,18,15,16,28,11
24,18,16,11,21,7
24,18,17,34,120,18
24,18,18,46,118,23
24,18,19,61,187,28
24,18,20,39,97,21
24,18,21,47,163,19
24,18,22,36,102,17
24,18,23,37,105,19
24,18,24,36,148,15
24,18,25,29,73,16
24,18,26,19,47,9
24,18,27,26,122,10
24,18,28,14,24,10
24,18,29,16,44,8
24,19,0,0,0,0
24,19,1,2,4,1
24,19,2,0,0,0
24,19,3,1,1,1
24,19,4,3,3,3
24,19,5,3,9,1
24,19,6,12,28,6
24,19,7,5,9,3
24,19,8,5,17,2
24,19,9,11,19,8
24,19,10,20,66,8
24,19,11,13,25,8
24,19,12,18,32,12
24,19,13,37,111,15
24,19,14,37,141,13
24,19,15,28,84,13
24,19,16,18,42,10
24,19,17,24,64,11
24,19,18,41,167,16
24,19,19,41,135,20
24,19,20,28,62,15
24,19,21,23,43,15
24,19,22,26,56,15
24,19,23,40,96,20
24,19,24,29,95,14
24,19,25,13,29,8
24,19,26,19,49,9
24,19,27,24,78,12
24,19,28,13,25,8
24,19,29,17,79,6
24,20,0,0,0,0
24,20,1,0,0,0
24,20,2,1,1,1
24,20,3,2,2,2
24,20,4,4,6,3
24,20,5,18,74,5
24,20,6,18,60,8
24,20,7,7,21,3
24,20,8,19,55,9
24,20,9,14,34,7
24,20,10,13,37,7
24,20,11,19,105,6
24,20,12,17,69,7
24,20,13,20,54,10
24,20,14,13,33,7
24,20,15,21,67,10
24,20,16,20,60,9
24,20,17,25,83,11
24,20,18,34,106,15
24,20,19,33,87,17
24,20,20,21,35,15
24,20,21,13,19,10
24,20,22,19,61,8
24,20,23,19,45,10
24,20,24,20,48,10
24,20,25,17,41,8
24,20,26,16,38,8
24,20,27,21,61,9
24,20,28,9,23,5
24,20,29,6,10,4
24,21,0,0,0,0
24,21,1,1,1,1
24,21,2,0,0,0
24,21,3,5,11,3
24,21,4,1,1,1
24,21,5,18,104,6
24,21,6,14,70,4
24,21,7,16,90,4
24,21,8,10,18,6
24,21,9,5,13,2
24,21,10,15,75,6
24,21,11,14,48,6
24,21,12,9,51,3
24,21,13,11,19,7
24,21,14,7,13,4
24,21,15,17,53,8
24,21,16,15,39,7
24,21,17,23,65,11
24,21,18,37,131,14
24,21,19,18,50,9
24,21,20,26,92,12
24,21,21,12,24,7
24,21,22,15,33,8
24,21,23,9,17,6
24,21,24,13,35,6
24,21,25,11,21,7
24,21,26,12,18,9
24,21,27,14,24,10
24,21,28,9,19,5
24,21,29,11,27,5
24,22,0,0,0,0
24,22,1,1,1,1
24,22,2,0,0,0
24,22,3,2,2,2
24,22,4,2,4,1
24,22,5,2,4,1
24,22,6,6,12,4
24,22,7,8,18,4
24,22,8,5,13,2
24,22,9,4,8,2
24,22,10,14,42,6
24,22,11,20,70,7
24,22,12,4,6,3
24,22,13,14,44,6
24,22,14,21,85,7
24,22,15,9,53,2
24,22,16,10,26,5
24,22,17,15,55,6
24,22,18,27,101,11
24,22,19,17,53,7
24,22,20,15,29,9
24,22,21,17,61,7
24,22,22,13,29,7
24,22,23,12,46,4
24,22,24,24,108,8
24,22,25,19,61,9
24,22,26,15,29,9
24,22,27,25,179,6
24,22,28,3,3,3
24,22,29,6,12,3
24,23,0,0,0,0
24,23,1,3,9,1
24,23,2,0,0,0
24,23,3,1,1,1
24,23,4,1,1,1
24,23,5,0,0,0
24,23,6,3,5,2
24,23,7,6,18,2
24,23,8,2,2,2
24,23,9,0,0,0
24,23,10,7,17,3
24,23,11,5,13,2
24,23,12,6,14,3
24,23,13,15,57,6
24,23,14,9,15,6
24,23,15,0,0,0
24,23,16,1,1,1
24,23,17,10,26,4
24,23,18,10,28,4
24,23,19,4,6,3
24,23,20,16,44,8
24,23,21,5,13,2
24,23,22,10,32,5
24,23,23,13,65,3
24,23,24,9,23,4
24,23,25,7,11,5
24,23,26,7,17,3
24,23,27,5,9,3
24,23,28,2,2,2
24,23,29,7,29,2
24,24,0,2,4,1
24,24,1,0,0,0
24,24,2,0,0,0
24,24,3,0,0,0
24,24,4,5,11,3
24,24,5,8,22,3
24,24,6,5,9,3
24,24,7,7,13,5
24,24,8,7,15,4
24,24,9,0,0,0
24,24,10,0,0,0
24,24,11,1,1,1
24,24,12,3,9,1
24,24,13,15,67,4
24,24,14,8,28,4
24,24,15,1,1,1
24,24,16,2,2,2
24,24,17,3,5,2
24,24,18,1,1,1
24,24,19,2,4,1
24,24,20,9,19,5
24,24,21,7,17,3
24,24,22,3,5,2
24,24,23,0,0,0
24,24,24,1,1,1
24,24,25,5,17,2
24,24,26,0,0,0
24,24,27,0,0,0
24,24,28,3,9,1
24,24,29,3,9,1
24,25,0,0,0,0
24,25,1,0,0,0
24,25,2,0,0,0
24,25,3,2,4,1
24,25,4,4,10,2
24,25,5,4,8,2
24,25,6,11,49,3
24,25,7,12,32,5
24,25,8,7,37,2
24,25,9,2,4,1
24,25,10,1,1,1
24,25,11,1,1,1
24,25,12,4,8,2
24,25,13,1,1,1
24,25,14,2,2,2
24,25,15,4,10,2
24,25,16,2,4,1
24,25,17,9,41,3
24,25,18,1,1,1
24,25,19,8,34,2
24,25,20,6,10,4
24,25,21,15,37,7
24,25,22,8,22,4
24,25,23,4,6,3
24,25,24,3,3,3
24,25,25,6,18,3
24,25,26,1,1,1
24,25,27,0,0,0
24,25,28,0,0,0
24,25,29,1,1,1
24,26,0,0,0,0
24,26,1,0,0,0
24,26,2,0,0,0
24,26,3,4,16,1
24,26,4,7,25,2
24,26,5,2,4,1
24,26,6,3,5,2
24,26,7,0,0,0
24,26,8,5,25,1
24,26,9,0,0,0
24,26,10,0,0,0
24,26,11,4,10,2
24,26,12,2,2,2
24,26,13,0,0,0
24,26,14,1,1,1
24,26,15,5,25,1
24,26,16,3,9,1
24,26,17,2,4,1
24,26,18,6,36,1
24,26,19,7,13,5
24,26,20,3,5,2
24,26,21,6,14,3
24,26,22,2,2,2
24,26,23,2,4,1
24,26,24,4,10,2
24,26,25,7,13,4
24,26,26,1,1,1
24,26,27,1,1,1
24,26,28,2,2,2
24,26,29,3,3,3
24,27,0,0,0,0
24,27,1,0,0,0
24,27,2,0,0,0
24,27,3,0,0,0
24,27,4,6,20,2
24,27,5,1,1,1
24,27,6,0,0,0
24,27,7,0,0,0
24,27,8,0,0,0
24,27,9,0,0,0
24,27,10,0,0,0
24,27,11,0,0,0
24,27,12,3,9,1
24,27,13,4,16,1
24,27,14,0,0,0
24,27,15,4,10,2
24,27,16,3,9,1
24,27,17,0,0,0
24,27,18,6,10,4
24,27,19,8,18,4
24,27,20,2,4,1
24,27,21,1,1,1
24,27,22,3,5,2
24,27,23,1,1,1
24,27,24,0,0,0
24,27,25,2,4,1
24,27,26,0,0,0
24,27,27,1,1,1
24,27,28,1,1,1
24,27,29,8,34,2
24,28,0,0,0,0
24,28,1,0,0,0
24,28,2,0,0,0
24,28,3,0,0,0
24,28,4,4,10,2
24,28,5,3,3,3
24,28,6,0,0,0
24,28,7,0,0,0
24,28,8,0,0,0
24,28,9,0,0,0
24,28,10,0,0,0
24,28,11,0,0,0
24,28,12,0,0,0
24,28,13,0,0,0
24,28,14,0,0,0
24,28,15,1,1,1
24,28,16,5,17,2
24,28,17,3,5,2
24,28,18,5,5,5
24,28,19,7,37,2
24,28,20,1,1,1
24,28,21,2,4,1
24,28,22,1,1,1
24,28,23,2,4,1
24,28,24,1,1,1
24,28,25,0,0,0
24,28,26,0,0,0
24,28,27,0,0,0
24,28,28,0,0,0
24,28,29,2,2,2
24,29,0,0,0,0
24,29,1,0,0,0
24,29,2,0,0,0
24,29,3,0,0,0
24,29,4,0,0,0
24,29,5,1,1,1
24,29,6,0,0,0
24,29,7,0,0,0
24,29,8,0,0,0
24,29,9,0,0,0
24,29,10,0,0,0
24,29,11,0,0,0
24,29,12,0,0,0
24,29,13,0,0,0
24,29,14,0,0,0
24,29,15,2,4,1
24,29,16,1,1,1
24,29,17,2,2,2
24,29,18,1,1,1
24,29,19,4,8,2
24,29,20,2,4,1
24,29,21,1,1,1
24,29,22,0,0,0
24,29,23,0,0,0
24,29,24,2,4,1
24,29,25,0,0,0
24,29,26,0,0,0
24,29,27,0,0,0
24,29,28,0,0,0
24,29,29,1,1,1
25,0,0,0,0,0
25,0,1,0,0,0
25,0,2,0,0,0
25,0,3,0,0,0
25,0,4,0,0,0
25,0,5,0,0,0
25,0,6,0,0,0
25,0,7,0,0,0
25,0,8,0,0,0
25,0,9,0,0,0
25,0,10,0,0,0
25,0,11,0,0,0
25,0,12,0,0,0
25,0,13,2,4,1
25,0,14,3,9,1
25,0,15,0,0,0
25,0,16,0,0,0
25,0,17,0,0,0
25,0,18,0,0,0
25,0,19,0,0,0
25,0,20,0,0,0
25,0,21,0,0,0
25,0,22,1,1,1
25,0,23,1,1,1
25,0,24,0,0,0
25,0,25,0,0,0
25,0,26,0,0,0
25,0,27,0,0,0
25,0,28,0,0,0
25,0,29,0,0,0
25,1,0,0,0,0
25,1,1,0,0,0
25,1,2,0,0,0
25,1,3,0,0,0
25,1,4,0,0,0
25,1,5,0,0,0
25,1,6,0,0,0
25,1,7,0,0,0
25,1,8,0,0,0
25,1,9,0,0,0
25,1,10,0,0,0
25,1,11,0,0,0
25,1,12,0,0,0
25,1,13,3,9,1
25,1,14,2,4,1
25,1,15,0,0,0
25,1,16,1,1,1
25,1,17,0,0,0
25,1,18,0,0,0
25,1,19,0,0,0
25,1,20,0,0,0
25,1,21,0,0,0
25,1,22,4,8,2
25,1,23,0,0,0
25,1,24,2,4,1
25,1,25,0,0,0
25,1,26,0,0,0
25,1,27,0,0,0
25,1,28,0,0,0
25,1,29,1,1,1
25,2,0,0,0,0
25,2,1,0,0,0
25,2,2,0,0,0
25,2,3,0,0,0
25,2,4,0,0,0
25,2,5,0,0,0
25,2,6,0,0,0
25,2,7,0,0,0
25,2,8,0,0,0
25,2,9,1,1,1
25,2,10,3,9,1
25,2,11,0,0,0
25,2,12,0,0,0
25,2,13,2,2,2
25,2,14,5,9,3
25,2,15,6,14,3
25,2,16,8,18,4
25,2,17,4,10,2
25,2,18,1,1,1
25,2,19,0,0,0
25,2,20,0,0,0
25,2,21,3,5,2
25,2,22,6,26,2
25,2,23,2,2,2
25,2,24,2,4,1
25,2,25,0,0,0
25,2,26,0,0,0
25,2,27,0,0,0
25,2,28,2,4,1
25,2,29,3,5,2
25,3,0,0,0,0
25,3,1,0,0,0
25,3,2,0,0,0
25,3,3,0,0,0
25,3,4,0,0,0
25,3,5,0,0,0
25,3,6,1,1,1
25,3,7,1,1,1
25,3,8,3,9,1
25,3,9,2,4,1
25,3,10,3,9,1
25,3,11,1,1,1
25,3,12,3,9,1
25,3,13,3,9,1
25,3,14,7,25,2
25,3,15,9,25,4
25,3,16,6,26,2
25,3,17,2,4,1
25,3,18,3,5,2
25,3,19,2,4,1
25,3,20,3,5,2
25,3,21,2,2,2
25,3,22,6,14,3
25,3,23,1,1,1
25,3,24,4,16,1
25,3,25,4,16,1
25,3,26,1,1,1
25,3,27,0,0,0
25,3,28,0,0,0
25,3,29,4,6,3
25,4,0,0,0,0
25,4,1,0,0,0
25,4,2,0,0,0
25,4,3,1,1,1
25,4,4,6,20,2
25,4,5,1,1,1
25,4,6,1,1,1
25,4,7,0,0,0
25,4,8,2,2,2
25,4,9,3,5,2
25,4,10,4,10,2
25,4,11,4,16,1
25,4,12,6,14,3
25,4,13,4,16,1
25,4,14,3,9,1
25,4,15,4,8,2
25,4,16,6,14,3
25,4,17,6,14,3
25,4,18,1,1,1
25,4,19,2,4,1
25,4,20,4,6,3
25,4,21,9,23,4
25,4,22,10,24,5
25,4,23,6,10,4
25,4,24,2,4,1
25,4,25,2,4,1
25,4,26,3,9,1
25,4,27,5,25,1
25,4,28,0,0,0
25,4,29,3,5,2
25,5,0,0,0,0
25,5,1,0,0,0
25,5,2,0,0,0
25,5,3,0,0,0
25,5,4,1,1,1
25,5,5,4,6,3
25,5,6,5,13,2
25,5,7,6,20,2
25,5,8,3,5,2
25,5,9,6,10,4
25,5,10,4,4,4
25,5,11,4,10,2
25,5,12,8,38,3
25,5,13,4,8,2
25,5,14,4,10,2
25,5,15,1,1,1
25,5,16,5,11,3
25,5,17,5,9,3
25,5,18,2,2,2
25,5,19,2,2,2
25,5,20,4,4,4
25,5,21,5,5,5
25,5,22,3,5,2
25,5,23,7,27,3
25,5,24,3,3,3
25,5,25,10,54,3
25,5,26,7,19,3
25,5,27,2,2,2
25,5,28,1,1,1
25,5,29,1,1,1
25,6,0,0,0,0
25,6,1,0,0,0
25,6,2,0,0,0
25,6,3,2,4,1
25,6,4,1,1,1
25,6,5,1,1,1
25,6,6,0,0,0
25,6,7,5,9,3
25,6,8,4,10,2
25,6,9,9,21,5
25,6,10,7,21,3
25,6,11,4,10,2
25,6,12,9,17,5
25,6,13,1,1,1
25,6,14,8,30,3
25,6,15,13,51,4
25,6,16,6,14,3
25,6,17,5,7,4
25,6,18,8,16,5
25,6,19,5,7,4
25,6,20,3,5,2
25,6,21,9,25,4
25,6,22,4,6,3
25,6,23,12,86,3
25,6,24,1,1,1
25,6,25,1,1,1
25,6,26,7,15,4
25,6,27,7,13,4
25,6,28,4,4,4
25,6,29,1,1,1
25,7,0,1,1,1
25,7,1,3,9,1
25,7,2,3,9,1
25,7,3,1,1,1
25,7,4,4,8,2
25,7,5,5,17,2
25,7,6,6,14,3
25,7,7,4,6,3
25,7,8,2,4,1
25,7,9,9,23,5
25,7,10,16,72,5
25,7,11,9,25,4
25,7,12,9,15,7
25,7,13,4,10,2
25,7,14,8,22,4
25,7,15,11,25,6
25,7,16,7,13,5
25,7,17,10,20,6
25,7,18,18,70,8
25,7,19,10,30,4
25,7,20,13,47,4
25,7,21,7,13,5
25,7,22,9,27,4
25,7,23,9,31,4
25,7,24,1,1,1
25,7,25,7,9,6
25,7,26,11,55,4
25,7,27,12,48,5
25,7,28,3,3,3
25,7,29,0,0,0
25,8,0,1,1,1
25,8,1,5,17,2
25,8,2,0,0,0
25,8,3,2,4,1
25,8,4,2,4,1
25,8,5,2,4,1
25,8,6,9,33,3
25,8,7,8,24,3
25,8,8,3,5,2
25,8,9,3,3,3
25,8,10,9,25,4
25,8,11,13,39,5
25,8,12,5,7,4
25,8,13,4,6,3
25,8,14,10,36,4
25,8,15,13,43,5
25,8,16,28,102,10
25,8,17,27,91,10
25,8,18,17,51,7
25,8,19,17,29,11
25,8,20,13,37,7
25,8,21,13,59,5
25,8,22,15,71,5
25,8,23,14,34,8
25,8,24,10,14,8
25,8,25,14,28,10
25,8,26,11,33,4
25,8,27,7,19,3
25,8,28,4,16,1
25,8,29,2,2,2
25,9,0,2,4,1
25,9,1,4,10,2
25,9,2,5,25,1
25,9,3,5,11,3
25,9,4,12,66,3
25,9,5,6,18,2
25,9,6,2,4,1
25,9,7,1,1,1
25,9,8,9,15,6
25,9,9,8,22,4
25,9,10,18,76,5
25,9,11,15,51,6
25,9,12,4,4,4
25,9,13,4,4,4
25,9,14,9,23,4
25,9,15,21,93,8
25,9,16,29,235,8
25,9,17,10,18,7
25,9,18,12,32,6
25,9,19,15,41,8
25,9,20,12,46,5
25,9,21,4,4,4
25,9,22,4,6,3
25,9,23,14,26,9
25,9,24,10,18,6
25,9,25,11,33,6
25,9,26,23,117,8
25,9,27,13,37,5
25,9,28,5,13,2
25,9,29,6,14,3
25,10,0,0,0,0
25,10,1,0,0,0
25,10,2,2,4,1
25,10,3,5,17,2
25,10,4,9,35,3
25,10,5,9,19,5
25,10,6,5,13,2
25,10,7,5,13,2
25,10,8,6,8,5
25,10,9,15,27,10
25,10,10,26,78,11
25,10,11,13,43,5
25,10,12,9,25,4
25,10,13,12,40,5
25,10,14,12,28,6
25,10,15,19,45,9
25,10,16,18,48,8
25,10,17,19,67,7
25,10,18,14,36,6
25,10,19,14,58,7
25,10,20,6,8,5
25,10,21,11,17,8
25,10,22,12,28,7
25,10,23,11,27,6
25,10,24,24,94,9
25,10,25,13,25,8
25,10,26,15,33,10
25,10,27,15,37,8
25,10,28,4,10,2
25,10,29,3,5,2
25,11,0,0,0,0
25,11,1,1,1,1
25,11,2,1,1,1
25,11,3,1,1,1
25,11,4,4,6,3
25,11,5,13,61,5
25,11,6,4,4,4
25,11,7,7,11,5
25,11,8,5,11,3
25,11,9,12,24,7
25,11,10,21,45,12
25,11,11,23,81,11
25,11,12,17,51,8
25,11,13,12,26,7
25,11,14,20,62,8
25,11,15,17,49,8
25,11,16,18,60,7
25,11,17,31,159,10
25,11,18,27,93,13
25,11,19,23,67,12
25,11,20,13,35,6
25,11,21,11,27,5
25,11,22,10,24,6
25,11,23,7,11,5
25,11,24,20,44,10
25,11,25,24,62,11
25,11,26,21,51,10
25,11,27,2,2,2
25,11,28,7,27,3
25,11,29,3,9,1
25,12,0,3,5,2
25,12,1,3,5,2
25,12,2,0,0,0
25,12,3,1,1,1
25,12,4,11,57,3
25,12,5,2,2,2
25,12,6,3,5,2
25,12,7,18,48,8
25,12,8,27,69,14
25,12,9,29,121,11
25,12,10,15,25,10
25,12,11,32,140,11
25,12,12,14,26,9
25,12,13,11,25,7
25,12,14,34,140,12
25,12,15,19,97,7
25,12,16,8,18,4
25,12,17,8,12,6
25,12,18,20,66,9
25,12,19,36,114,14
25,12,20,9,17,6
25,12,21,10,24,6
25,12,22,25,69,12
25,12,23,11,21,7
25,12,24,19,47,10
25,12,25,15,21,12
25,12,26,26,84,11
25,12,27,11,25,7
25,12,28,14,86,6
25,12,29,11,31,5
25,13,0,5,17,2
25,13,1,6,26,2
25,13,2,5,25,1
25,13,3,12,28,7
25,13,4,19,53,10
25,13,5,8,16,5
25,13,6,11,29,5
25,13,7,11,19,7
25,13,8,19,79,10
25,13,9,18,44,11
25,13,10,16,44,8
25,13,11,14,40,6
25,13,12,12,20,8
25,13,13,31,91,15
25,13,14,30,70,17
25,13,15,31,101,15
25,13,16,24,90,13
25,13,17,12,24,7
25,13,18,27,67,13
25,13,19,32,108,13
25,13,20,14,42,5
25,13,21,27,83,15
25,13,22,34,84,19
25,13,23,36,106,17
25,13,24,20,62,10
25,13,25,21,65,9
25,13,26,16,28,10
25,13,27,18,50,9
25,13,28,9,33,3
25,13,29,11,49,3
25,14,0,0,0,0
